saison,href,score_equipe_home,score_equipe_away,Possession_de_balle_home,Possession_de_balle_away,Tirs_au_but_home,Tirs_au_but_away,Tirs_cadrés_home,Tirs_cadrés_away,Tirs_non_cadrés_home,Tirs_non_cadrés_away,Tirs_bloqués_home,Tirs_bloqués_away,Corners_home,Corners_away,Sauvetages_du_gardien_home,Sauvetages_du_gardien_away,Coup_francs_home,Coup_francs_away,Hors-jeu_home,Hors-jeu_away,Fautes_home,Fautes_away,Cartons_Jaunes_home,Cartons_Jaunes_away,Passes_home,Passes_away,Cartons_Rouges_home,Cartons_Rouges_away,score_mi_temps_home,score_mi_temps_away,resultat
2020-2021,https://www.flashscore.fr/match/zBxHVQZ3/#/resume-du-match,4,1,0.6,0.4,4.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,11.0,5.0,0.0,5.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,-1
2020-2021,https://www.flashscore.fr/match/xGAjF5kN/#/resume-du-match,0,1,0.55,0.45,6.0,3.0,1.0,2.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,11.0,10.0,1.0,1.0,10.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,0,1,1
2020-2021,https://www.flashscore.fr/match/fiLoGozH/#/resume-du-match,0,0,0.2,0.8,3.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,8.0,6.0,1.0,3.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2020-2021,https://www.flashscore.fr/match/QueQ83Sj/#/resume-du-match,0,2,0.44,0.56,3.0,5.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,4.0,7.0,2.0,1.0,6.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1
2020-2021,https://www.flashscore.fr/match/SpZ8Xn5i/#/resume-du-match,2,0,0.35,0.65,3.0,9.0,0.0,2.0,3.0,2.0,0.0,5.0,0.0,2.0,2.0,0.0,8.0,13.0,2.0,0.0,11.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,-1
2020-2021,https://www.flashscore.fr/match/tlwDW6Kc/#/resume-du-match,0,1,0.65,0.35,5.0,2.0,1.0,1.0,4.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,8.0,5.0,1.0,0.0,4.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1
2020-2021,https://www.flashscore.fr/match/nRHwI754/#/resume-du-match,1,0,0.42,0.58,2.0,8.0,0.0,3.0,2.0,3.0,0.0,2.0,1.0,1.0,3.0,0.0,12.0,10.0,0.0,4.0,10.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0,0,-1
2020-2021,https://www.flashscore.fr/match/nkdM9qDp/#/resume-du-match,1,3,0.44,0.56,5.0,5.0,4.0,3.0,0.0,0.0,1.0,2.0,0.0,3.0,2.0,3.0,10.0,8.0,0.0,1.0,8.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1,1
2020-2021,https://www.flashscore.fr/match/G69fEP4T/#/resume-du-match,2,1,0.57,0.43,3.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,1.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0,-1
2020-2021,https://www.flashscore.fr/match/ld9FDhEI/#/resume-du-match,0,3,0.5,0.5,5.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,12.0,7.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
2020-2021,https://www.flashscore.fr/match/xhSgIGam/#/resume-du-match,0,2,0.41,0.59,5.0,3.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,4.0,0.0,1.0,9.0,10.0,4.0,3.0,6.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0,1,1
2020-2021,https://www.flashscore.fr/match/OlOkJdps/#/resume-du-match,2,2,0.66,0.34,4.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,13.0,8.0,1.0,1.0,7.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0
2020-2021,https://www.flashscore.fr/match/6XJAEYbC/#/resume-du-match,2,1,0.63,0.37,10.0,6.0,4.0,3.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,8.0,0.0,0.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,-1
2020-2021,https://www.flashscore.fr/match/b7G2GfUa/#/resume-du-match,2,0,0.51,0.49,6.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,5.0,9.0,2.0,1.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0,-1
2020-2021,https://www.flashscore.fr/match/jaOUJTzh/#/resume-du-match,0,0,0.53,0.47,3.0,6.0,2.0,1.0,0.0,3.0,1.0,2.0,4.0,3.0,1.0,2.0,9.0,7.0,0.0,1.0,7.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0,0,0
2020-2021,https://www.flashscore.fr/match/8zJZImjb/#/resume-du-match,1,0,0.31,0.69,4.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,9.0,0.0,1.0,9.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0,-1
2020-2021,https://www.flashscore.fr/match/KGHbHzFg/#/resume-du-match,0,1,0.73,0.27,8.0,9.0,1.0,5.0,4.0,4.0,3.0,0.0,3.0,7.0,4.0,1.0,3.0,5.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,1
2020-2021,https://www.flashscore.fr/match/C8PQK9Lo/#/resume-du-match,0,2,0.48,0.52,10.0,3.0,4.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,0.0,4.0,8.0,9.0,0.0,0.0,8.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0,1,1
2020-2021,https://www.flashscore.fr/match/69yONxxQ/#/resume-du-match,1,0,0.35,0.65,5.0,5.0,0.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,0.0,7.0,8.0,1.0,0.0,7.0,7.0,2.0,3.0,0.0,0.0,0.0,1.0,0,0,-1
2020-2021,https://www.flashscore.fr/match/zVn3v1Hr/#/resume-du-match,1,1,0.48,0.52,6.0,7.0,2.0,1.0,4.0,4.0,0.0,2.0,2.0,2.0,0.0,1.0,8.0,5.0,0.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2020-2021,https://www.flashscore.fr/match/dQ8QQsmq/#/resume-du-match,1,1,0.4,0.6,3.0,7.0,1.0,2.0,2.0,3.0,0.0,2.0,2.0,2.0,1.0,1.0,8.0,7.0,0.0,0.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0
2020-2021,https://www.flashscore.fr/match/ATCUP12k/#/resume-du-match,0,2,0.41,0.59,2.0,7.0,0.0,1.0,2.0,3.0,0.0,3.0,3.0,5.0,0.0,0.0,4.0,8.0,3.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1
2020-2021,https://www.flashscore.fr/match/KbfLnP92/#/resume-du-match,1,0,0.41,0.59,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,9.0,1.0,3.0,8.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,-1
2020-2021,https://www.flashscore.fr/match/hh2ZOLHe/#/resume-du-match,2,0,0.4,0.6,6.0,5.0,2.0,2.0,3.0,3.0,1.0,0.0,4.0,2.0,2.0,1.0,5.0,9.0,2.0,0.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,-1
2020-2021,https://www.flashscore.fr/match/bkgPoqP8/#/resume-du-match,0,2,0.45,0.55,2.0,7.0,2.0,3.0,0.0,3.0,0.0,1.0,1.0,3.0,2.0,2.0,9.0,11.0,3.0,0.0,8.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0,1,1
2020-2021,https://www.flashscore.fr/match/YL0yqs9R/#/resume-du-match,0,0,0.47,0.53,1.0,9.0,0.0,0.0,1.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,9.0,6.0,0.0,1.0,6.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2020-2021,https://www.flashscore.fr/match/Wr1wOuX1/#/resume-du-match,3,0,0.68,0.32,5.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,3.0,8.0,11.0,2.0,1.0,9.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,-1
2020-2021,https://www.flashscore.fr/match/tErUp3vF/#/resume-du-match,0,0,0.57,0.43,6.0,2.0,0.0,1.0,4.0,1.0,2.0,0.0,6.0,1.0,1.0,0.0,4.0,6.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2020-2021,https://www.flashscore.fr/match/va1XqNgL/#/resume-du-match,1,2,0.54,0.46,6.0,4.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,11.0,6.0,0.0,1.0,7.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,1
2020-2021,https://www.flashscore.fr/match/4UpcrAIG/#/resume-du-match,0,3,0.32,0.68,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,12.0,1.0,0.0,11.0,4.0,1.0,3.0,0.0,0.0,0.0,1.0,0,1,1
2020-2021,https://www.flashscore.fr/match/pSUepWm4/#/resume-du-match,0,1,0.64,0.36,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,8.0,1.0,2.0,7.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,1
2020-2021,https://www.flashscore.fr/match/Qwngqj3A/#/resume-du-match,1,0,0.63,0.37,7.0,3.0,1.0,1.0,6.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,11.0,6.0,1.0,1.0,5.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,-1
2020-2021,https://www.flashscore.fr/match/QNcVTA3N/#/resume-du-match,0,1,0.52,0.48,6.0,3.0,3.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,11.0,4.0,0.0,1.0,4.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0,1,1
2020-2021,https://www.flashscore.fr/match/CEWmnhJi/#/resume-du-match,1,0,0.65,0.35,5.0,3.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,5.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1
2020-2021,https://www.flashscore.fr/match/bBSqmY3o/#/resume-du-match,0,0,0.43,0.57,4.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,6.0,5.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2020-2021,https://www.flashscore.fr/match/d6l1OlRp/#/resume-du-match,3,1,0.65,0.35,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,7.0,3.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,-1
2020-2021,https://www.flashscore.fr/match/fc2ZSUIT/#/resume-du-match,3,0,0.26,0.74,6.0,7.0,4.0,2.0,0.0,1.0,2.0,4.0,0.0,3.0,2.0,1.0,6.0,11.0,2.0,1.0,9.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,3,0,-1
2020-2021,https://www.flashscore.fr/match/6yWioCYc/#/resume-du-match,0,1,0.64,0.36,4.0,7.0,1.0,4.0,3.0,1.0,0.0,2.0,1.0,2.0,4.0,1.0,8.0,11.0,1.0,3.0,10.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0,0,1
2020-2021,https://www.flashscore.fr/match/489MVWYA/#/resume-du-match,4,0,0.6,0.4,8.0,2.0,5.0,0.0,1.0,0.0,2.0,2.0,4.0,2.0,0.0,1.0,3.0,4.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-1
2020-2021,https://www.flashscore.fr/match/YTYiGiZN/#/resume-du-match,1,3,0.21,0.79,6.0,8.0,2.0,1.0,4.0,7.0,0.0,0.0,5.0,3.0,1.0,2.0,4.0,5.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2020-2021,https://www.flashscore.fr/match/KK7AYYlh/#/resume-du-match,1,1,0.51,0.49,5.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,10.0,13.0,1.0,2.0,12.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0,1,0
2020-2021,https://www.flashscore.fr/match/bB6EXh4b/#/resume-du-match,6,1,0.55,0.45,8.0,6.0,4.0,2.0,4.0,3.0,0.0,1.0,1.0,1.0,2.0,3.0,8.0,10.0,1.0,0.0,9.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,-1
2020-2021,https://www.flashscore.fr/match/j5qmHXJH/#/resume-du-match,1,2,0.47,0.53,2.0,5.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,9.0,11.0,4.0,3.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
2020-2021,https://www.flashscore.fr/match/nXxdFBlU/#/resume-du-match,1,3,0.41,0.59,5.0,5.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,2.0,14.0,7.0,0.0,4.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
2020-2021,https://www.flashscore.fr/match/nXbRUjlH/#/resume-du-match,2,3,0.5,0.5,9.0,5.0,4.0,2.0,3.0,3.0,2.0,0.0,6.0,2.0,1.0,2.0,8.0,3.0,0.0,2.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,2,1,1
2020-2021,https://www.flashscore.fr/match/hY5IWCJ4/#/resume-du-match,0,3,0.38,0.62,3.0,14.0,1.0,1.0,2.0,4.0,0.0,9.0,0.0,5.0,1.0,1.0,8.0,7.0,1.0,1.0,6.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1
2020-2021,https://www.flashscore.fr/match/OhE1zeKu/#/resume-du-match,1,1,0.46,0.54,1.0,5.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,13.0,8.0,1.0,3.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
2020-2021,https://www.flashscore.fr/match/2qD5ZEZo/#/resume-du-match,0,0,0.48,0.52,6.0,5.0,0.0,3.0,5.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,6.0,6.0,1.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2020-2021,https://www.flashscore.fr/match/vmXyKZZb/#/resume-du-match,0,0,0.3,0.7,3.0,7.0,1.0,1.0,2.0,3.0,0.0,3.0,1.0,6.0,1.0,1.0,6.0,12.0,0.0,1.0,12.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2020-2021,https://www.flashscore.fr/match/UDNCJ5OI/#/resume-du-match,2,0,0.59,0.41,9.0,3.0,3.0,0.0,3.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,5.0,10.0,1.0,2.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,-1
2020-2021,https://www.flashscore.fr/match/lbvPMyjt/#/resume-du-match,2,1,0.57,0.43,4.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,8.0,7.0,2.0,0.0,5.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,1,1,-1
2020-2021,https://www.flashscore.fr/match/rLwTLe5n/#/resume-du-match,0,2,0.68,0.32,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,12.0,1.0,0.0,10.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,1
2020-2021,https://www.flashscore.fr/match/84MGIPwP/#/resume-du-match,2,1,0.47,0.53,8.0,3.0,4.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,3.0,7.0,9.0,1.0,0.0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,-1
2020-2021,https://www.flashscore.fr/match/nkhcRHsP/#/resume-du-match,1,0,0.59,0.41,3.0,6.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,7.0,12.0,1.0,3.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,-1
2020-2021,https://www.flashscore.fr/match/CEpqID4B/#/resume-du-match,2,1,0.58,0.42,3.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,7.0,10.0,6.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,-1
2020-2021,https://www.flashscore.fr/match/fyTmP9fs/#/resume-du-match,4,2,0.47,0.53,4.0,8.0,4.0,5.0,0.0,2.0,0.0,1.0,1.0,2.0,3.0,2.0,8.0,5.0,3.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,-1
2020-2021,https://www.flashscore.fr/match/21WeNmPg/#/resume-du-match,1,1,0.61,0.39,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,10.0,9.0,3.0,1.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0
2020-2021,https://www.flashscore.fr/match/YRRiOT9m/#/resume-du-match,1,1,0.36,0.64,7.0,4.0,3.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,12.0,7.0,1.0,1.0,6.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0
2020-2021,https://www.flashscore.fr/match/UXqQ9Uff/#/resume-du-match,0,1,0.45,0.55,1.0,5.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,14.0,5.0,2.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2020-2021,https://www.flashscore.fr/match/MmbZ5nfJ/#/resume-du-match,0,2,0.48,0.52,7.0,3.0,1.0,2.0,5.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,10.0,6.0,1.0,0.0,5.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1
2020-2021,https://www.flashscore.fr/match/zinHUVWJ/#/resume-du-match,2,0,0.41,0.59,1.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,4.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0,-1
2020-2021,https://www.flashscore.fr/match/rcaV6SvD/#/resume-du-match,0,0,0.53,0.47,4.0,3.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,9.0,9.0,1.0,3.0,8.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2021-2022,https://www.flashscore.fr/match/4dkgChbD/#/resume-du-match,0,2,0.63,0.37,9.0,2.0,2.0,2.0,5.0,0.0,2.0,0.0,6.0,0.0,1.0,2.0,5.0,6.0,2.0,0.0,4.0,5.0,1.0,1.0,0.91,0.79,0.0,0.0,0,1,1
2021-2022,https://www.flashscore.fr/match/GAmGRXc0/#/resume-du-match,1,0,0.65,0.35,6.0,6.0,1.0,0.0,4.0,3.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,7.0,1.0,0.0,6.0,2.0,1.0,1.0,0.85,0.76,0.0,0.0,0,0,-1
2021-2022,https://www.flashscore.fr/match/MmlCSDrf/#/resume-du-match,1,2,0.67,0.33,6.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,7.0,0.0,1.0,7.0,4.0,2.0,1.0,0.85,0.74,0.0,0.0,0,0,1
2021-2022,https://www.flashscore.fr/match/dWooEET0/#/resume-du-match,0,1,0.5,0.5,9.0,5.0,2.0,3.0,5.0,2.0,2.0,0.0,3.0,2.0,3.0,2.0,7.0,8.0,0.0,1.0,8.0,6.0,0.0,1.0,0.83,0.8,0.0,0.0,0,0,1
2021-2022,https://www.flashscore.fr/match/61TyyxyE/#/resume-du-match,0,0,0.37,0.63,7.0,5.0,3.0,2.0,0.0,1.0,4.0,2.0,4.0,2.0,2.0,3.0,4.0,5.0,0.0,0.0,5.0,4.0,0.0,0.0,0.73,0.84,0.0,0.0,0,0,0
2021-2022,https://www.flashscore.fr/match/ERWqZF5Q/#/resume-du-match,0,2,0.65,0.35,5.0,6.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,8.0,5.0,1.0,1.0,4.0,7.0,0.0,0.0,0.82,0.69,0.0,0.0,0,0,1
2021-2022,https://www.flashscore.fr/match/IZXEnZZP/#/resume-du-match,3,1,0.57,0.43,9.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,7.0,1.0,0.0,5.0,4.0,5.0,1.0,0.0,4.0,4.0,0.0,1.0,0.87,0.81,0.0,0.0,1,1,-1
2021-2022,https://www.flashscore.fr/match/CxsPPBSC/#/resume-du-match,2,0,0.44,0.56,7.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,13.0,9.0,0.0,0.0,9.0,13.0,0.0,1.0,0.68,0.72,0.0,0.0,1,0,-1
2021-2022,https://www.flashscore.fr/match/GzJBUZDs/#/resume-du-match,0,0,0.5,0.5,5.0,7.0,1.0,1.0,3.0,2.0,1.0,4.0,3.0,4.0,1.0,1.0,9.0,5.0,2.0,0.0,3.0,6.0,0.0,0.0,0.91,0.86,0.0,0.0,0,0,0
2021-2022,https://www.flashscore.fr/match/jTuTOVsJ/#/resume-du-match,2,4,0.55,0.45,8.0,8.0,3.0,5.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,10.0,8.0,3.0,0.0,4.0,7.0,0.0,0.0,0.83,0.79,0.0,0.0,1,3,1
2021-2022,https://www.flashscore.fr/match/25IIMoG3/#/resume-du-match,2,0,0.52,0.48,10.0,1.0,6.0,0.0,2.0,0.0,2.0,1.0,7.0,2.0,0.0,5.0,8.0,6.0,3.0,0.0,3.0,8.0,0.0,0.0,0.79,0.74,0.0,0.0,1,0,-1
2021-2022,https://www.flashscore.fr/match/G8MML5V9/#/resume-du-match,1,1,0.43,0.57,6.0,2.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,4.0,1.0,0.0,10.0,6.0,0.0,0.0,6.0,10.0,1.0,1.0,0.8,0.84,0.0,0.0,1,0,0
2021-2022,https://www.flashscore.fr/match/xOAVJq0M/#/resume-du-match,2,0,0.58,0.42,7.0,11.0,3.0,2.0,2.0,7.0,2.0,2.0,1.0,5.0,2.0,2.0,8.0,7.0,1.0,2.0,6.0,6.0,0.0,0.0,0.84,0.8,0.0,0.0,1,0,-1
2021-2022,https://www.flashscore.fr/match/zJxdz5p3/#/resume-du-match,1,1,0.37,0.63,12.0,7.0,4.0,2.0,5.0,5.0,3.0,0.0,6.0,0.0,1.0,3.0,5.0,5.0,1.0,0.0,4.0,5.0,1.0,0.0,0.8,0.89,0.0,0.0,1,1,0
2021-2022,https://www.flashscore.fr/match/plAZI3FS/#/resume-du-match,1,0,0.56,0.44,7.0,6.0,2.0,0.0,2.0,4.0,3.0,2.0,2.0,1.0,0.0,1.0,10.0,8.0,2.0,3.0,6.0,7.0,0.0,0.0,0.82,0.79,0.0,0.0,1,0,-1
2021-2022,https://www.flashscore.fr/match/rPkAC1hd/#/resume-du-match,0,0,0.31,0.69,8.0,2.0,3.0,0.0,2.0,1.0,3.0,1.0,5.0,3.0,0.0,3.0,7.0,2.0,1.0,1.0,1.0,6.0,0.0,1.0,0.69,0.9,0.0,0.0,0,0,0
2021-2022,https://www.flashscore.fr/match/OtfYGGqr/#/resume-du-match,3,1,0.66,0.34,4.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,6.0,10.0,0.0,2.0,10.0,4.0,3.0,1.0,0.84,0.65,0.0,0.0,0,1,-1
2021-2022,https://www.flashscore.fr/match/ULo6Dswj/#/resume-du-match,2,1,0.46,0.54,5.0,4.0,2.0,0.0,1.0,3.0,2.0,1.0,3.0,0.0,0.0,1.0,5.0,10.0,0.0,0.0,9.0,5.0,1.0,0.0,0.78,0.84,0.0,0.0,1,0,-1
2021-2022,https://www.flashscore.fr/match/IumsFfEf/#/resume-du-match,1,2,0.46,0.54,6.0,5.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,8.0,6.0,0.0,0.0,6.0,8.0,0.0,1.0,0.81,0.82,0.0,0.0,1,0,1
2021-2022,https://www.flashscore.fr/match/WpW4YrFF/#/resume-du-match,1,1,0.48,0.52,3.0,8.0,2.0,3.0,1.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,11.0,2.0,0.0,9.0,5.0,2.0,0.0,0.85,0.84,0.0,0.0,1,1,0
2021-2022,https://www.flashscore.fr/match/8Uwt9So4/#/resume-du-match,6,0,0.61,0.39,15.0,4.0,12.0,0.0,2.0,1.0,1.0,3.0,4.0,3.0,0.0,8.0,6.0,6.0,2.0,1.0,4.0,5.0,1.0,0.0,0.91,0.81,0.0,0.0,4,0,-1
2021-2022,https://www.flashscore.fr/match/hzySaO8j/#/resume-du-match,1,5,0.53,0.47,9.0,6.0,1.0,4.0,4.0,2.0,4.0,0.0,5.0,2.0,0.0,0.0,2.0,9.0,0.0,0.0,8.0,2.0,3.0,0.0,0.85,0.84,0.0,0.0,1,4,1
2021-2022,https://www.flashscore.fr/match/Gfsl76GG/#/resume-du-match,3,0,0.61,0.39,8.0,3.0,3.0,0.0,4.0,3.0,1.0,0.0,1.0,5.0,0.0,2.0,7.0,3.0,0.0,3.0,3.0,4.0,0.0,1.0,0.87,0.77,0.0,0.0,1,0,-1
2021-2022,https://www.flashscore.fr/match/UiKAO7oi/#/resume-du-match,0,2,0.45,0.55,3.0,7.0,0.0,3.0,1.0,4.0,2.0,0.0,3.0,1.0,2.0,0.0,5.0,10.0,1.0,4.0,9.0,1.0,2.0,1.0,0.77,0.84,0.0,0.0,0,1,1
2021-2022,https://www.flashscore.fr/match/bJWh6QVM/#/resume-du-match,0,0,0.73,0.27,7.0,6.0,1.0,1.0,4.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,7.0,5.0,1.0,0.0,4.0,7.0,1.0,0.0,0.9,0.7,0.0,0.0,0,0,0
2021-2022,https://www.flashscore.fr/match/IaBJiRGT/#/resume-du-match,2,1,0.33,0.67,9.0,3.0,5.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,4.0,9.0,6.0,0.0,1.0,7.0,8.0,1.0,2.0,0.63,0.79,0.0,0.0,1,1,-1
2021-2022,https://www.flashscore.fr/match/UwuxA8Wc/#/resume-du-match,1,1,0.62,0.38,3.0,6.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0,2.0,0.0,0.0,9.0,6.0,0.0,1.0,6.0,8.0,2.0,1.0,0.76,0.64,0.0,0.0,1,1,0
